hhid,weight,account_num,account_type,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246,mm_account
1329,612.10864,3,VSLA Account,District_C,Rural,female,23,5,secondary 6,no,yes,no,Company_B Company_C,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no,yes
1330,153.02716,1,Mobile Money,District_C,Rural,female,45,6,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no,yes
1330,153.02716,2,SACCO Account,District_C,Rural,female,45,6,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no,yes
1330,153.02716,3,VSLA Account,District_C,Rural,female,45,6,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no,yes
1331,1525.9841,1,Mobile Money,District_C,Rural,female,31,4,,no,yes,no,,,,,,,,,,,,,,,no
1331,1525.9841,2,Bank Account,District_C,Rural,female,31,4,,no,yes,no,,,,,,,,,,,,,,,no
1331,1525.9841,3,VSLA Account,District_C,Rural,female,31,4,,no,yes,no,,,,,,,,,,,,,,,no
1332,552.86955,1,Mobile Money,District_B,Rural,male,40,7,primary 4,yes,yes,no,,,,,,no,no,no,,,no,,no,no,no
1332,552.86955,2,SACCO Account,District_B,Rural,male,40,7,primary 4,yes,yes,no,,,,,,no,no,no,,,no,,no,no,no
1333,201.28313,1,Mobile Money,District_C,Rural,male,36,5,primary 6,no,yes,no,Company_B Company_C,Company_B,yes,,,no,yes,no,no,no,no,,no,no,yes
1333,201.28313,2,VSLA Account,District_C,Rural,male,36,5,primary 6,no,yes,no,Company_B Company_C,Company_B,yes,,,no,yes,no,no,no,no,,no,no,yes
1334,311.50997,1,Mobile Money,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1334,311.50997,2,SACCO Account,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1334,311.50997,3,VSLA Account,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1335,263.76733,1,Mobile Money,District_A,Urban,male,63,9,primary 6,no,yes,-97,,,,,,,,,,,,,,,no
1335,263.76733,2,SACCO Account,District_A,Urban,male,63,9,primary 6,no,yes,-97,,,,,,,,,,,,,,,no
1335,263.76733,3,VSLA Account,District_A,Urban,male,63,9,primary 6,no,yes,-97,,,,,,,,,,,,,,,no
1336,179.30268,1,Mobile Money,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes
1336,179.30268,2,MFI Account,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes
1336,179.30268,3,SACCO Account,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes
1336,179.30268,4,VSLA Account,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes
1337,211.93007,1,Mobile Money,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes,yes
1337,211.93007,2,Bank Account,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes,yes
1337,211.93007,3,SACCO Account,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes,yes
1337,211.93007,4,VSLA Account,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes,yes
1338,1869.415,1,Mobile Money,District_C,Rural,male,38,5,,no,yes,no,,,,,,,,,,,,,,,no
1338,1869.415,2,Bank Account,District_C,Rural,male,38,5,,no,yes,no,,,,,,,,,,,,,,,no
1339,405.64741,1,Mobile Money,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no,yes
1339,405.64741,2,SACCO Account,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no,yes
1339,405.64741,3,VSLA Account,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no,yes
1340,406.1418,1,VSLA Account,District_B,Rural,male,39,10,other,no,yes,no,Company_A,,no,no,,yes,yes,yes,yes,no,yes,,no,no,yes
1341,125.17037,1,Mobile Money,District_A,Urban,female,34,6,,no,yes,no,Company_A,,no,,,no,no,yes,no,no,yes,,no,no,yes
1341,125.17037,2,Bank Account,District_A,Urban,female,34,6,,no,yes,no,Company_A,,no,,,no,no,yes,no,no,yes,,no,no,yes
1341,125.17037,3,MFI Account,District_A,Urban,female,34,6,,no,yes,no,Company_A,,no,,,no,no,yes,no,no,yes,,no,no,yes
1341,125.17037,4,SACCO Account,District_A,Urban,female,34,6,,no,yes,no,Company_A,,no,,,no,no,yes,no,no,yes,,no,no,yes
1342,79.144444,1,VSLA Account,District_B,Rural,male,35,6,primary 6,no,yes,no,Company_A,,no,yes,,yes,no,yes,yes,no,no,,no,no,yes
1343,179.47305,1,None,District_C,Rural,male,37,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,yes,,no,no,yes
1344,312.80485,1,Mobile Money,District_C,Rural,female,29,4,primary 4,no,yes,yes,,,,,,,,,,,,,,,no
1344,312.80485,2,Bank Account,District_C,Rural,female,29,4,primary 4,no,yes,yes,,,,,,,,,,,,,,,no
1344,312.80485,3,MFI Account,District_C,Rural,female,29,4,primary 4,no,yes,yes,,,,,,,,,,,,,,,no
1344,312.80485,4,VSLA Account,District_C,Rural,female,29,4,primary 4,no,yes,yes,,,,,,,,,,,,,,,no
1345,228.71913,1,Mobile Money,District_C,Rural,male,21,4,secondary 3,no,yes,no,,,,,,,,,,,,,,,no
1345,228.71913,2,SACCO Account,District_C,Rural,male,21,4,secondary 3,no,yes,no,,,,,,,,,,,,,,,no
1346,379.00624,1,Mobile Money,District_C,Rural,female,27,4,primary 6,yes,yes,no,,,,,,,,,,,,,,,no
1346,379.00624,2,Bank Account,District_C,Rural,female,27,4,primary 6,yes,yes,no,,,,,,,,,,,,,,,no
1346,379.00624,3,MFI Account,District_C,Rural,female,27,4,primary 6,yes,yes,no,,,,,,,,,,,,,,,no
1346,379.00624,4,VSLA Account,District_C,Rural,female,27,4,primary 6,yes,yes,no,,,,,,,,,,,,,,,no
1347,327.94211,1,Mobile Money,District_B,Rural,male,33,4,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no,yes
1348,273.74667,1,VSLA Account,District_B,Rural,male,48,5,primary 4,no,yes,no,Company_A Company_B,Company_A,no,yes,,no,yes,no,no,no,no,,no,yes,yes
1349,505.74224,1,Mobile Money,District_C,Rural,female,22,8,secondary 2,no,yes,no,Company_B,,yes,,,yes,yes,no,no,no,yes,,no,no,yes
1349,505.74224,2,SACCO Account,District_C,Rural,female,22,8,secondary 2,no,yes,no,Company_B,,yes,,,yes,yes,no,no,no,yes,,no,no,yes
1350,388.13226,1,None,District_B,Rural,female,20,4,primary 6,no,yes,no,Company_A Company_B,Company_B,no,,,no,no,no,no,no,no,,no,no,yes
1351,420.51412,1,Mobile Money,District_B,Rural,female,31,4,,yes,yes,no,,,,,,no,yes,no,no,,yes,,no,no,no
1351,420.51412,2,SACCO Account,District_B,Rural,female,31,4,,yes,yes,no,,,,,,no,yes,no,no,,yes,,no,no,no
1352,455.25126,1,VSLA Account,District_B,Rural,male,41,4,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes
1353,45.980952,1,None,District_A,Rural,male,19,1,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no,yes
1354,211.05185,1,None,District_B,Rural,female,19,5,secondary 3,yes,yes,yes,,,,yes,,no,yes,no,yes,no,no,,no,no,no
1355,122.99513,1,Mobile Money,District_C,Rural,female,26,3,secondary 3,no,yes,yes,Company_B,,yes,no,,no,no,no,yes,no,yes,yes,no,no,yes
1355,122.99513,2,Bank Account,District_C,Rural,female,26,3,secondary 3,no,yes,yes,Company_B,,yes,no,,no,no,no,yes,no,yes,yes,no,no,yes
1355,122.99513,3,VSLA Account,District_C,Rural,female,26,3,secondary 3,no,yes,yes,Company_B,,yes,no,,no,no,no,yes,no,yes,yes,no,no,yes
1356,336.50332,1,SACCO Account,District_C,Rural,male,34,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,no,yes,yes,,no,no,yes
1356,336.50332,2,VSLA Account,District_C,Rural,male,34,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,no,yes,yes,,no,no,yes
1357,151.52198,1,Mobile Money,District_C,Rural,female,36,7,primary 2,no,yes,no,Company_B,,no,,,no,yes,no,no,no,yes,,yes,no,yes
1357,151.52198,2,Bank Account,District_C,Rural,female,36,7,primary 2,no,yes,no,Company_B,,no,,,no,yes,no,no,no,yes,,yes,no,yes
1358,1099.2969,1,Mobile Money,District_B,Rural,female,42,5,secondary 2,yes,yes,yes,,,,,,no,no,yes,no,no,no,no,no,yes,no
1358,1099.2969,2,Bank Account,District_B,Rural,female,42,5,secondary 2,yes,yes,yes,,,,,,no,no,yes,no,no,no,no,no,yes,no
1358,1099.2969,3,SACCO Account,District_B,Rural,female,42,5,secondary 2,yes,yes,yes,,,,,,no,no,yes,no,no,no,no,no,yes,no
1358,1099.2969,4,VSLA Account,District_B,Rural,female,42,5,secondary 2,yes,yes,yes,,,,,,no,no,yes,no,no,no,no,no,yes,no
1359,509.47879,1,VSLA Account,District_A,Urban,female,26,4,secondary 2,no,no,yes,Company_A,,yes,no,no,yes,yes,yes,yes,no,yes,,no,yes,yes
1360,261.47217,1,Mobile Money,District_C,Rural,female,44,2,primary 2,yes,yes,no,,,,,,no,no,no,no,,no,,no,no,no
1360,261.47217,2,Bank Account,District_C,Rural,female,44,2,primary 2,yes,yes,no,,,,,,no,no,no,no,,no,,no,no,no
1360,261.47217,3,VSLA Account,District_C,Rural,female,44,2,primary 2,yes,yes,no,,,,,,no,no,no,no,,no,,no,no,no
1361,1251.7037,1,Mobile Money,District_A,Urban,female,46,11,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no,yes
1361,1251.7037,2,Bank Account,District_A,Urban,female,46,11,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no,yes
1361,1251.7037,3,SACCO Account,District_A,Urban,female,46,11,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no,yes
1362,611.13856,1,Mobile Money,District_B,Rural,female,24,5,secondary 3,no,yes,no,Company_C,,no,no,,no,no,no,no,no,no,yes,no,no,yes
1362,611.13856,2,Bank Account,District_B,Rural,female,24,5,secondary 3,no,yes,no,Company_C,,no,no,,no,no,no,no,no,no,yes,no,no,yes
1363,164.56691,1,None,District_C,Rural,female,67,4,,no,no,no,Company_B,,no,no,,no,no,no,yes,no,no,,no,no,yes
1364,882.02188,1,Mobile Money,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no,yes
1364,882.02188,2,SACCO Account,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no,yes
1364,882.02188,3,VSLA Account,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no,yes
1365,273.74667,1,Mobile Money,District_B,Rural,male,31,3,primary 3,no,no,no,Company_A,,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes
1365,273.74667,2,VSLA Account,District_B,Rural,male,31,3,primary 3,no,no,no,Company_A,,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes
1366,390.09477,1,Mobile Money,District_C,Rural,female,35,4,primary 4,no,yes,no,,,,,,,,,,,,,,,no
1366,390.09477,2,Bank Account,District_C,Rural,female,35,4,primary 4,no,yes,no,,,,,,,,,,,,,,,no
1366,390.09477,3,MFI Account,District_C,Rural,female,35,4,primary 4,no,yes,no,,,,,,,,,,,,,,,no
1367,336.6543,1,Mobile Money,District_C,Rural,female,49,7,primary 6,no,yes,,,,,,,,,,,,,,,,no
1367,336.6543,2,SACCO Account,District_C,Rural,female,49,7,primary 6,no,yes,,,,,,,,,,,,,,,,no
1367,336.6543,3,VSLA Account,District_C,Rural,female,49,7,primary 6,no,yes,,,,,,,,,,,,,,,,no
1368,532.03166,1,None,District_B,Rural,female,47,4,primary 1,yes,yes,no,,,,no,,no,yes,no,no,no,no,,no,no,no
1369,67.642165,1,VSLA Account,District_A,Urban,female,61,2,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,no,no,yes
1370,196.93931,1,Mobile Money,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1370,196.93931,2,SACCO Account,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1370,196.93931,3,VSLA Account,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1371,700.30561,1,Mobile Money,District_B,Rural,male,22,4,secondary 2,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,no,no,yes
1371,700.30561,2,Bank Account,District_B,Rural,male,22,4,secondary 2,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,no,no,yes
1372,1266.7501,1,SACCO Account,District_B,Rural,male,29,3,primary 4,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,yes,yes,yes,yes,yes
1372,1266.7501,2,VSLA Account,District_B,Rural,male,29,3,primary 4,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,yes,yes,yes,yes,yes
1373,163.97105,1,None,District_B,Rural,female,43,6,,yes,yes,no,,,,,,yes,no,no,,,no,,no,no,no
1374,254.54815,1,Mobile Money,District_A,Urban,male,36,6,university,no,yes,yes,Company_A Company_B,Company_A,,yes,no,yes,yes,yes,yes,no,yes,,no,yes,yes
1374,254.54815,2,VSLA Account,District_A,Urban,male,36,6,university,no,yes,yes,Company_A Company_B,Company_A,,yes,no,yes,yes,yes,yes,no,yes,,no,yes,yes
1375,191.77369,1,Mobile Money,District_C,Rural,female,25,3,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,yes,no,yes
1375,191.77369,2,SACCO Account,District_C,Rural,female,25,3,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,yes,no,yes
1376,111.34603,1,VSLA Account,District_A,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,no,no,,yes,yes,yes,no,no,yes,yes,yes,no,yes
1377,221.53471,1,Mobile Money,District_C,Rural,male,59,6,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,no,,no,no,yes
1378,1965.6235,1,None,District_A,Urban,female,20,18,secondary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,yes,no,yes,,yes,no,yes
1379,270.93333,1,Mobile Money,District_C,Rural,male,42,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no,yes
1379,270.93333,2,Bank Account,District_C,Rural,male,42,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no,yes
1380,745.93327,1,Mobile Money,District_C,Rural,female,38,6,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1380,745.93327,2,SACCO Account,District_C,Rural,female,38,6,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1380,745.93327,3,VSLA Account,District_C,Rural,female,38,6,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1381,970.1697,1,None,District_B,Rural,female,34,3,,yes,yes,no,,,,,,,,,,,,,,,no
1382,575.82147,1,VSLA Account,District_A,Urban,male,38,5,primary 5,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,yes,no,yes
1383,245.81333,1,Mobile Money,District_B,Rural,male,38,6,primary 4,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no,no
1383,245.81333,2,MFI Account,District_B,Rural,male,38,6,primary 4,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no,no
1384,558.18587,1,Mobile Money,District_C,Rural,male,43,5,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no,yes
1384,558.18587,2,VSLA Account,District_C,Rural,male,43,5,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no,yes
1385,471.87557,1,SACCO Account,District_C,Rural,female,61,4,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,,no,no,yes
1385,471.87557,2,VSLA Account,District_C,Rural,female,61,4,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,,no,no,yes
1386,90.311111,1,Mobile Money,District_C,Rural,female,38,6,primary 2,no,yes,no,Company_B,,no,,,no,no,no,no,no,no,,no,no,yes
1386,90.311111,2,SACCO Account,District_C,Rural,female,38,6,primary 2,no,yes,no,Company_B,,no,,,no,no,no,no,no,no,,no,no,yes
1386,90.311111,3,VSLA Account,District_C,Rural,female,38,6,primary 2,no,yes,no,Company_B,,no,,,no,no,no,no,no,no,,no,no,yes
1387,316.69971,1,Mobile Money,District_C,Rural,male,50,6,tvet,no,yes,no,Company_A Company_B,Company_A,yes,,,yes,yes,no,no,no,no,,yes,no,yes
1387,316.69971,2,SACCO Account,District_C,Rural,male,50,6,tvet,no,yes,no,Company_A Company_B,Company_A,yes,,,yes,yes,no,no,no,no,,yes,no,yes
1387,316.69971,3,VSLA Account,District_C,Rural,male,50,6,tvet,no,yes,no,Company_A Company_B,Company_A,yes,,,yes,yes,no,no,no,no,,yes,no,yes
1388,296.20899,1,None,District_A,Rural,female,29,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no,yes
1389,405.64802,1,Mobile Money,District_C,Rural,female,26,5,secondary 6,no,yes,no,Company_B Company_C,Company_B,no,no,no,yes,yes,no,no,no,yes,,yes,no,yes
1389,405.64802,2,SACCO Account,District_C,Rural,female,26,5,secondary 6,no,yes,no,Company_B Company_C,Company_B,no,no,no,yes,yes,no,no,no,yes,,yes,no,yes
1389,405.64802,3,VSLA Account,District_C,Rural,female,26,5,secondary 6,no,yes,no,Company_B Company_C,Company_B,no,no,no,yes,yes,no,no,no,yes,,yes,no,yes
1390,592.41799,1,Mobile Money,District_A,Rural,male,31,5,primary 3,no,yes,no,Company_A Company_B Company_C,Company_A,yes,no,no,,,,,,,,,,yes
1390,592.41799,2,VSLA Account,District_A,Rural,male,31,5,primary 3,no,yes,no,Company_A Company_B Company_C,Company_A,yes,no,no,,,,,,,,,,yes
1391,566.46605,1,Mobile Money,District_A,Urban,female,26,4,secondary 3,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,no,no,no,no,yes,,no,no,yes
1391,566.46605,2,SACCO Account,District_A,Urban,female,26,4,secondary 3,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,no,no,no,no,yes,,no,no,yes
1391,566.46605,3,VSLA Account,District_A,Urban,female,26,4,secondary 3,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,no,no,no,no,yes,,no,no,yes
1392,132.47642,1,VSLA Account,District_B,Rural,female,27,3,,yes,yes,yes,,,,yes,,no,no,no,,,no,,no,no,no
1393,987.46685,1,Mobile Money,District_B,Rural,female,68,3,,no,yes,no,,,,,,,,,,,,,,,no
1394,261.47217,1,Mobile Money,District_C,Rural,female,29,2,primary 3,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1394,261.47217,2,VSLA Account,District_C,Rural,female,29,2,primary 3,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1395,281.68109,1,SACCO Account,District_C,Rural,female,63,2,primary 4,no,yes,,,,,,,,,,,,,,,,no
1396,316.57778,1,SACCO Account,District_B,Rural,female,40,7,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no,yes
1397,305.59544,1,Mobile Money,District_B,Rural,male,26,4,primary 6,no,yes,no,Company_A Company_C,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes
1397,305.59544,2,VSLA Account,District_B,Rural,male,26,4,primary 6,no,yes,no,Company_A Company_C,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes
1398,91.961905,1,Mobile Money,District_A,Rural,female,26,3,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
1398,91.961905,2,Bank Account,District_A,Rural,female,26,3,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
1398,91.961905,3,VSLA Account,District_A,Rural,female,26,3,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
1399,721.12054,1,Mobile Money,District_C,Rural,female,84,2,,no,yes,,,,,,,,,,,,,,,,no
1399,721.12054,2,Bank Account,District_C,Rural,female,84,2,,no,yes,,,,,,,,,,,,,,,,no
1399,721.12054,3,MFI Account,District_C,Rural,female,84,2,,no,yes,,,,,,,,,,,,,,,,no
